Product_Code,Sold_Quantity,Division,Date,Pharmacy_ID
P005,160,Div1,2023-07-26,Z05
P009,93,Div3,2023-07-26,Z01
P005,155,Div1,2023-07-27,Z03
P010,88,Div3,2023-07-27,Z01
P010,165,Div1,2023-07-27,Z02
P007,157,Div3,2023-07-27,Z03
P008,143,Div3,2023-07-27,Z02
P007,105,Div3,2023-07-27,Z02
P006,156,Div1,2023-07-27,Z03
P001,110,Div3,2023-07-27,Z03
P003,153,Div1,2023-07-27,Z01
P006,155,Div3,2023-07-27,Z01
P004,100,Div4,2023-07-27,Z03
P005,193,Div2,2023-07-27,Z04
P009,115,Div3,2023-07-27,Z04
P010,132,Div4,2023-07-27,Z04
P006,192,Div1,2023-07-27,Z04
P005,191,Div1,2023-07-27,Z01
P004,106,Div1,2023-07-27,Z05
P010,99,Div4,2023-07-27,Z03
P009,146,Div1,2023-07-27,Z03
P001,100,Div1,2023-07-27,Z04
P005,162,Div4,2023-07-28,Z05
P008,87,Div3,2023-07-28,Z05
P008,134,Div1,2023-07-28,Z03
P007,110,Div4,2023-07-28,Z02
P004,133,Div4,2023-07-28,Z01
P006,159,Div1,2023-07-28,Z03
P010,148,Div2,2023-07-28,Z02
P006,120,Div2,2023-07-28,Z02
P009,91,Div2,2023-07-28,Z01
P009,184,Div3,2023-07-28,Z05
P001,93,Div3,2023-07-28,Z04
P004,167,Div2,2023-07-28,Z04
P009,198,Div3,2023-07-28,Z02
P005,176,Div4,2023-07-28,Z03
P001,87,Div2,2023-07-28,Z05
P002,137,Div1,2023-07-28,Z04
P005,193,Div3,2023-07-28,Z01
P002,129,Div1,2023-07-28,Z05
P005,163,Div1,2023-07-29,Z03
P008,113,Div1,2023-07-29,Z04
P008,92,Div1,2023-07-29,Z05
P009,107,Div3,2023-07-29,Z04
P004,100,Div3,2023-07-29,Z05
P002,82,Div3,2023-07-29,Z01
P003,194,Div1,2023-07-29,Z04
P005,115,Div3,2023-07-29,Z02
P010,119,Div1,2023-07-29,Z05
P005,191,Div2,2023-07-29,Z04
P006,194,Div2,2023-07-29,Z01
P006,193,Div4,2023-07-29,Z04
P007,96,Div3,2023-07-29,Z02
P008,128,Div3,2023-07-29,Z03
P008,172,Div4,2023-07-29,Z02
P007,174,Div3,2023-07-29,Z05
P005,140,Div1,2023-07-29,Z05
P001,137,Div2,2023-07-30,Z02
P003,177,Div4,2023-07-30,Z04
P005,190,Div1,2023-07-30,Z01
P007,99,Div4,2023-07-30,Z04
P004,79,Div4,2023-07-30,Z03
P009,128,Div4,2023-07-30,Z04
P006,140,Div3,2023-07-30,Z05
P007,202,Div4,2023-07-30,Z05
P003,168,Div4,2023-07-30,Z01
P001,100,Div1,2023-07-30,Z04
P001,140,Div1,2023-07-31,Z02
P008,113,Div4,2023-07-31,Z04
P009,171,Div1,2023-07-31,Z05
P005,166,Div4,2023-07-31,Z03
P003,145,Div4,2023-07-31,Z02
P007,91,Div1,2023-07-31,Z04
P009,142,Div4,2023-07-31,Z03
P006,105,Div4,2023-07-31,Z02
P003,163,Div1,2023-07-31,Z05
P004,121,Div3,2023-07-31,Z02
P004,94,Div2,2023-08-01,Z03
P010,167,Div1,2023-08-01,Z02
P003,167,Div1,2023-08-01,Z03
P005,114,Div3,2023-08-01,Z02
P007,175,Div3,2023-08-01,Z05
P006,183,Div2,2023-08-01,Z04
P010,114,Div4,2023-08-01,Z01
P008,86,Div2,2023-08-01,Z05
P002,88,Div1,2023-08-01,Z01
P009,128,Div2,2023-08-01,Z03
P010,163,Div2,2023-08-01,Z04
P004,134,Div1,2023-08-01,Z01
P007,101,Div1,2023-08-01,Z04
P009,92,Div4,2023-08-01,Z01
P005,164,Div4,2023-08-01,Z03
P005,186,Div3,2023-08-01,Z01
P005,175,Div4,2023-08-01,Z04
P002,143,Div3,2023-08-01,Z04
P002,133,Div3,2023-08-02,Z05
P006,150,Div3,2023-08-02,Z05
P002,145,Div3,2023-08-02,Z02
P008,218,Div3,2023-08-02,Z01
P006,121,Div1,2023-08-02,Z02
P008,152,Div4,2023-08-02,Z02
P001,140,Div1,2023-08-02,Z02
P005,124,Div3,2023-08-02,Z02
P004,102,Div1,2023-08-02,Z03
P004,127,Div3,2023-08-02,Z02
P006,118,Div1,2023-08-03,Z02
P007,126,Div1,2023-08-03,Z02
P005,183,Div4,2023-08-03,Z01
P009,137,Div4,2023-08-03,Z03
P006,205,Div4,2023-08-03,Z04
P010,146,Div4,2023-08-03,Z02
P008,99,Div2,2023-08-03,Z05
P001,190,Div2,2023-08-03,Z01
P003,144,Div1,2023-08-03,Z02
P005,152,Div1,2023-08-03,Z05
P004,136,Div1,2023-08-03,Z01
P002,138,Div3,2023-08-03,Z02
P002,91,Div1,2023-08-03,Z01
P009,134,Div3,2023-08-03,Z04
P009,206,Div2,2023-08-03,Z02
P004,97,Div3,2023-08-03,Z05
P008,110,Div4,2023-08-04,Z04
P010,131,Div3,2023-08-04,Z05
P006,125,Div4,2023-08-04,Z02
P004,109,Div2,2023-08-04,Z05
P001,126,Div1,2023-08-04,Z03
P009,87,Div4,2023-08-04,Z01
P003,174,Div3,2023-08-04,Z01
P009,143,Div2,2023-08-04,Z04
P010,167,Div4,2023-08-04,Z02
P002,166,Div3,2023-08-04,Z02
P009,120,Div1,2023-08-04,Z03
P008,78,Div1,2023-08-04,Z05
P003,135,Div1,2023-08-04,Z02
P005,192,Div1,2023-08-04,Z04
P007,157,Div3,2023-08-04,Z03
P001,105,Div4,2023-08-04,Z04
P001,105,Div1,2023-08-04,Z05
P002,117,Div3,2023-08-05,Z05
P004,103,Div3,2023-08-05,Z03
P005,200,Div1,2023-08-05,Z01
P006,156,Div4,2023-08-05,Z03
P008,119,Div1,2023-08-05,Z04
P002,141,Div4,2023-08-05,Z03
P008,174,Div3,2023-08-05,Z02
P009,122,Div2,2023-08-05,Z04
P006,157,Div2,2023-08-05,Z05
P009,85,Div2,2023-08-05,Z01
P005,148,Div3,2023-08-05,Z03
P006,175,Div4,2023-08-05,Z01
P009,188,Div1,2023-08-05,Z05
P004,107,Div1,2023-08-06,Z05
P001,177,Div3,2023-08-06,Z01
P005,163,Div3,2023-08-06,Z03
P010,129,Div3,2023-08-06,Z05
P010,163,Div3,2023-08-06,Z02
P006,190,Div1,2023-08-06,Z04
P005,113,Div4,2023-08-06,Z02
P005,152,Div4,2023-08-06,Z05
P010,122,Div2,2023-08-06,Z03
P005,174,Div2,2023-08-06,Z04
P007,110,Div4,2023-08-06,Z02
P007,82,Div3,2023-08-06,Z04
P004,105,Div3,2023-08-06,Z03
P002,117,Div3,2023-08-06,Z05
P009,153,Div2,2023-08-06,Z03
P002,176,Div2,2023-08-07,Z02
P010,155,Div1,2023-08-07,Z04
P010,104,Div1,2023-08-07,Z03
P005,200,Div3,2023-08-07,Z03
P005,144,Div3,2023-08-07,Z05
P009,138,Div2,2023-08-07,Z03
P010,82,Div2,2023-08-07,Z01
P005,115,Div1,2023-08-07,Z02
P004,91,Div1,2023-08-07,Z03
P008,86,Div3,2023-08-07,Z05
P001,183,Div3,2023-08-07,Z01
P007,174,Div2,2023-08-07,Z03
P006,116,Div1,2023-08-07,Z02
P002,105,Div1,2023-08-07,Z01
P006,151,Div1,2023-08-08,Z05
P001,117,Div3,2023-08-08,Z04
P010,131,Div1,2023-08-08,Z05
P007,104,Div3,2023-08-08,Z04
P007,152,Div2,2023-08-08,Z03
P009,159,Div1,2023-08-08,Z04
P004,92,Div1,2023-08-08,Z03
P009,117,Div4,2023-08-08,Z01
P006,157,Div1,2023-08-08,Z03
P010,112,Div4,2023-08-08,Z03
P008,188,Div1,2023-08-08,Z01
P009,172,Div2,2023-08-08,Z05
P003,190,Div1,2023-08-09,Z04
P001,121,Div3,2023-08-09,Z04
P004,150,Div4,2023-08-09,Z04
P007,205,Div4,2023-08-09,Z01
P007,115,Div4,2023-08-09,Z02
P010,100,Div1,2023-08-09,Z01
P002,100,Div4,2023-08-09,Z01
P004,96,Div4,2023-08-09,Z03
P008,207,Div1,2023-08-09,Z01
P005,194,Div4,2023-08-09,Z03
P007,166,Div1,2023-08-09,Z03
P001,127,Div2,2023-08-09,Z03
P005,165,Div1,2023-08-09,Z05
P007,187,Div4,2023-08-10,Z03
P010,153,Div3,2023-08-10,Z02
P009,112,Div1,2023-08-10,Z01
P001,186,Div4,2023-08-10,Z01
P005,173,Div4,2023-08-10,Z03
P008,96,Div4,2023-08-10,Z04
P001,150,Div1,2023-08-10,Z02
P003,167,Div3,2023-08-10,Z05
P008,142,Div2,2023-08-10,Z03
P010,147,Div1,2023-08-10,Z05
P006,171,Div4,2023-08-10,Z05
P008,152,Div3,2023-08-10,Z02
P010,142,Div1,2023-08-10,Z04
P006,189,Div3,2023-08-10,Z04
P005,159,Div1,2023-08-10,Z05
P001,116,Div3,2023-08-10,Z05
P005,117,Div1,2023-08-10,Z02
P009,137,Div4,2023-08-10,Z04
P004,133,Div4,2023-08-11,Z05
P010,160,Div2,2023-08-11,Z02
P008,135,Div3,2023-08-11,Z04
P006,192,Div4,2023-08-11,Z01
P003,159,Div2,2023-08-11,Z03
P003,145,Div4,2023-08-11,Z02
P004,153,Div3,2023-08-11,Z02
P001,206,Div1,2023-08-11,Z01
P010,155,Div1,2023-08-11,Z04
P004,111,Div4,2023-08-11,Z03
P003,156,Div1,2023-08-11,Z05
P007,212,Div2,2023-08-12,Z05
P009,106,Div2,2023-08-12,Z01
P002,149,Div2,2023-08-12,Z04
P008,114,Div3,2023-08-12,Z04
P004,87,Div3,2023-08-12,Z03
P008,167,Div2,2023-08-12,Z02
P010,142,Div1,2023-08-12,Z05
P001,121,Div2,2023-08-12,Z04
P009,155,Div2,2023-08-12,Z03
P005,166,Div1,2023-08-12,Z05
P001,131,Div3,2023-08-12,Z05
P001,132,Div2,2023-08-12,Z03
P006,148,Div3,2023-08-12,Z03
P004,183,Div1,2023-08-12,Z04
P005,114,Div2,2023-08-13,Z02
P004,122,Div3,2023-08-13,Z05
P007,79,Div3,2023-08-13,Z04
P010,151,Div2,2023-08-13,Z04
P008,104,Div2,2023-08-13,Z05
P009,136,Div2,2023-08-13,Z04
P006,187,Div1,2023-08-13,Z01
P002,127,Div1,2023-08-13,Z05
P002,166,Div1,2023-08-13,Z02
P001,125,Div3,2023-08-13,Z05
P004,119,Div4,2023-08-13,Z02
P005,198,Div2,2023-08-13,Z01
P009,189,Div3,2023-08-13,Z05
P010,107,Div2,2023-08-13,Z03
P007,202,Div4,2023-08-13,Z05
P007,98,Div4,2023-08-14,Z02
P010,163,Div3,2023-08-14,Z02
P005,189,Div1,2023-08-14,Z04
P005,170,Div4,2023-08-14,Z03
P001,109,Div2,2023-08-14,Z04
P001,171,Div2,2023-08-14,Z02
P007,90,Div1,2023-08-14,Z04
P006,199,Div4,2023-08-15,Z04
P009,181,Div3,2023-08-15,Z02
P001,138,Div1,2023-08-15,Z04
P002,104,Div4,2023-08-15,Z01
P010,97,Div1,2023-08-15,Z01
P002,151,Div2,2023-08-15,Z05
P002,153,Div4,2023-08-15,Z03
P007,105,Div1,2023-08-15,Z02
P008,96,Div1,2023-08-15,Z05
P006,132,Div2,2023-08-15,Z02
P008,145,Div4,2023-08-15,Z03
P009,187,Div1,2023-08-15,Z05
P007,196,Div3,2023-08-15,Z01
P010,171,Div4,2023-08-15,Z02
P007,207,Div2,2023-08-15,Z05
P006,149,Div3,2023-08-15,Z05
P008,204,Div2,2023-08-15,Z01
P005,191,Div3,2023-08-15,Z04
P004,146,Div2,2023-08-15,Z02
P008,132,Div2,2023-08-15,Z04
P009,139,Div3,2023-08-15,Z03
P010,161,Div2,2023-08-15,Z04
P007,226,Div4,2023-08-16,Z01
P008,145,Div1,2023-08-16,Z04
P004,150,Div1,2023-08-16,Z01
P006,128,Div1,2023-08-16,Z02
P002,159,Div2,2023-08-16,Z04
P009,193,Div1,2023-08-16,Z05
P007,199,Div4,2023-08-16,Z05
P008,154,Div3,2023-08-16,Z02
P006,148,Div3,2023-08-16,Z05
P003,164,Div2,2023-08-16,Z05
P003,188,Div1,2023-08-16,Z04
P003,173,Div2,2023-08-16,Z01
P008,96,Div4,2023-08-16,Z05
P007,119,Div3,2023-08-16,Z02
P008,143,Div1,2023-08-17,Z03
P001,116,Div4,2023-08-17,Z04
P003,172,Div1,2023-08-17,Z04
P006,187,Div2,2023-08-17,Z01
P004,111,Div4,2023-08-17,Z05
P008,101,Div1,2023-08-17,Z05
P007,204,Div4,2023-08-17,Z01
P004,156,Div1,2023-08-17,Z04
P009,141,Div2,2023-08-17,Z03
P001,130,Div1,2023-08-17,Z05
P002,108,Div1,2023-08-18,Z01
P006,121,Div2,2023-08-18,Z02
P004,142,Div2,2023-08-18,Z02
P003,176,Div3,2023-08-18,Z03
P003,161,Div1,2023-08-18,Z05
P007,229,Div3,2023-08-18,Z01
P001,140,Div4,2023-08-18,Z03
P009,204,Div4,2023-08-18,Z05
P003,178,Div1,2023-08-19,Z03
P008,138,Div4,2023-08-19,Z04
P010,95,Div1,2023-08-19,Z01
P001,131,Div3,2023-08-19,Z03
P006,135,Div1,2023-08-19,Z02
P003,148,Div2,2023-08-19,Z02
P002,185,Div3,2023-08-19,Z02
P007,109,Div1,2023-08-19,Z02
P010,128,Div3,2023-08-19,Z05
P010,161,Div2,2023-08-19,Z04
P007,178,Div1,2023-08-19,Z03
P008,221,Div3,2023-08-19,Z01
P009,132,Div2,2023-08-19,Z04
P005,170,Div4,2023-08-19,Z03
P006,188,Div1,2023-08-19,Z05
P004,150,Div4,2023-08-19,Z02
P009,116,Div3,2023-08-19,Z01
P009,193,Div2,2023-08-20,Z02
P001,123,Div4,2023-08-20,Z04
P002,120,Div4,2023-08-20,Z01
P006,162,Div2,2023-08-20,Z03
P008,162,Div3,2023-08-20,Z02
P007,93,Div2,2023-08-20,Z04
P008,141,Div2,2023-08-20,Z04
P009,101,Div3,2023-08-20,Z01
P008,116,Div2,2023-08-20,Z05
P009,162,Div3,2023-08-20,Z03
P003,150,Div4,2023-08-20,Z02
P005,197,Div4,2023-08-20,Z03
P003,188,Div1,2023-08-21,Z04
P001,131,Div1,2023-08-21,Z03
P010,108,Div3,2023-08-21,Z03
P008,233,Div1,2023-08-21,Z01
P006,191,Div3,2023-08-21,Z04
P005,129,Div4,2023-08-21,Z02
P006,172,Div3,2023-08-21,Z03
P004,140,Div3,2023-08-21,Z02
P005,188,Div4,2023-08-21,Z03
P002,105,Div3,2023-08-21,Z01
P010,150,Div2,2023-08-21,Z05
P004,158,Div2,2023-08-21,Z01
P006,179,Div4,2023-08-21,Z01
P007,117,Div4,2023-08-21,Z04
P010,120,Div4,2023-08-21,Z01
P001,117,Div3,2023-08-21,Z04
P007,188,Div2,2023-08-22,Z05
P004,184,Div4,2023-08-22,Z04
P009,156,Div1,2023-08-22,Z04
P005,154,Div4,2023-08-22,Z05
P008,152,Div1,2023-08-22,Z04
P010,116,Div2,2023-08-22,Z01
P006,191,Div2,2023-08-22,Z01
P010,120,Div1,2023-08-22,Z03
P004,96,Div3,2023-08-22,Z03
P001,131,Div4,2023-08-22,Z03
P006,128,Div3,2023-08-22,Z02
P005,190,Div1,2023-08-22,Z04
P005,142,Div1,2023-08-22,Z02
P003,190,Div3,2023-08-22,Z04
P001,132,Div4,2023-08-22,Z04
P008,174,Div3,2023-08-22,Z02
P002,168,Div3,2023-08-22,Z03
P010,180,Div4,2023-08-22,Z02
P001,138,Div4,2023-08-22,Z05
P008,154,Div4,2023-08-22,Z03
P004,179,Div1,2023-08-23,Z04
P004,128,Div2,2023-08-23,Z02
P005,123,Div4,2023-08-23,Z02
P001,125,Div1,2023-08-23,Z05
P006,183,Div1,2023-08-23,Z04
P006,115,Div3,2023-08-23,Z02
P003,156,Div2,2023-08-23,Z03
P005,229,Div4,2023-08-23,Z01
P008,133,Div1,2023-08-23,Z04
P005,170,Div2,2023-08-23,Z05
P002,179,Div3,2023-08-23,Z04
P010,113,Div4,2023-08-23,Z03
P007,181,Div2,2023-08-23,Z03
P010,163,Div2,2023-08-23,Z02
P009,124,Div4,2023-08-23,Z01
P007,142,Div2,2023-08-23,Z02
P010,111,Div4,2023-08-23,Z01
P007,199,Div3,2023-08-23,Z05
P005,189,Div4,2023-08-23,Z04
P003,204,Div2,2023-08-24,Z04
P002,169,Div4,2023-08-24,Z02
P006,138,Div4,2023-08-24,Z02
P006,189,Div4,2023-08-24,Z01
P004,144,Div2,2023-08-24,Z02
P005,180,Div3,2023-08-24,Z04
P005,141,Div3,2023-08-24,Z02
P004,108,Div1,2023-08-24,Z03
P010,188,Div3,2023-08-24,Z02
P009,115,Div4,2023-08-24,Z01
P006,168,Div2,2023-08-24,Z05
P007,94,Div3,2023-08-24,Z04
P005,201,Div3,2023-08-24,Z01
P004,187,Div2,2023-08-24,Z04
P010,131,Div3,2023-08-24,Z05
P001,132,Div1,2023-08-24,Z04
P008,140,Div2,2023-08-24,Z04
P010,150,Div4,2023-08-25,Z04
P006,201,Div4,2023-08-25,Z01
P004,156,Div2,2023-08-25,Z01
P001,169,Div4,2023-08-25,Z02
P005,208,Div4,2023-08-25,Z01
P009,157,Div3,2023-08-25,Z03
P003,194,Div2,2023-08-25,Z01
P006,206,Div3,2023-08-25,Z04
P005,200,Div4,2023-08-25,Z04
P007,129,Div3,2023-08-25,Z04
P003,188,Div4,2023-08-25,Z04
P004,128,Div2,2023-08-25,Z02
P008,137,Div4,2023-08-25,Z04
P010,119,Div3,2023-08-25,Z03
P006,168,Div1,2023-08-25,Z05
P002,172,Div1,2023-08-25,Z03
P008,164,Div1,2023-08-26,Z02
P003,200,Div1,2023-08-26,Z01
P007,129,Div1,2023-08-26,Z04
P001,154,Div2,2023-08-26,Z05
P001,142,Div4,2023-08-26,Z03
P006,182,Div1,2023-08-26,Z01
P002,160,Div4,2023-08-26,Z05
P007,122,Div4,2023-08-26,Z02
P003,199,Div2,2023-08-26,Z04
P005,199,Div4,2023-08-26,Z03
P004,117,Div2,2023-08-26,Z05
P010,120,Div2,2023-08-26,Z01
P004,116,Div3,2023-08-26,Z03
P009,214,Div1,2023-08-27,Z02
P009,228,Div4,2023-08-27,Z05
P006,193,Div4,2023-08-27,Z01
P007,207,Div3,2023-08-27,Z05
P008,180,Div2,2023-08-27,Z02
P007,124,Div4,2023-08-27,Z02
P004,104,Div1,2023-08-27,Z03
P004,178,Div3,2023-08-27,Z04
P009,110,Div4,2023-08-27,Z01
P001,124,Div4,2023-08-27,Z05
P007,212,Div1,2023-08-27,Z01
P008,149,Div2,2023-08-27,Z04
P006,139,Div1,2023-08-27,Z02
P003,182,Div3,2023-08-27,Z03
P009,157,Div4,2023-08-27,Z04
P003,196,Div1,2023-08-27,Z04
P001,136,Div3,2023-08-27,Z04
P005,211,Div1,2023-08-27,Z03
P004,139,Div3,2023-08-28,Z01
P009,167,Div1,2023-08-28,Z03
P005,215,Div4,2023-08-28,Z01
P008,158,Div4,2023-08-28,Z03
P009,117,Div1,2023-08-28,Z01
P010,149,Div1,2023-08-28,Z04
P003,144,Div2,2023-08-28,Z02
P004,116,Div2,2023-08-28,Z03
P009,199,Div1,2023-08-28,Z05
P007,186,Div2,2023-08-28,Z03
P003,185,Div2,2023-08-28,Z05
P008,202,Div3,2023-08-28,Z01
P010,163,Div2,2023-08-28,Z05
P005,177,Div3,2023-08-28,Z05
P003,181,Div3,2023-08-28,Z01
P001,213,Div2,2023-08-28,Z01
P010,116,Div4,2023-08-28,Z03
P008,207,Div3,2023-08-29,Z01
P001,148,Div3,2023-08-29,Z03
P005,186,Div1,2023-08-29,Z03
P010,176,Div4,2023-08-29,Z04
P009,157,Div2,2023-08-29,Z04
P007,217,Div2,2023-08-29,Z05
P006,211,Div1,2023-08-29,Z04
P004,178,Div4,2023-08-29,Z04
P003,217,Div3,2023-08-29,Z04
P010,141,Div4,2023-08-29,Z05
P006,173,Div4,2023-08-30,Z05
P005,162,Div1,2023-08-30,Z05
P001,132,Div1,2023-08-30,Z03
P004,162,Div2,2023-08-30,Z01
P008,158,Div2,2023-08-30,Z02
P007,229,Div4,2023-08-30,Z01
P001,126,Div4,2023-08-30,Z04
P003,165,Div3,2023-08-30,Z02
P010,164,Div1,2023-08-30,Z04
P002,163,Div1,2023-08-30,Z03
P004,136,Div4,2023-08-30,Z05
P008,147,Div2,2023-08-30,Z04
P005,199,Div4,2023-08-30,Z03
P010,196,Div2,2023-08-31,Z02
P007,216,Div3,2023-08-31,Z01
P002,177,Div2,2023-08-31,Z03
P004,132,Div1,2023-08-31,Z05
P004,193,Div2,2023-08-31,Z04
P003,204,Div2,2023-08-31,Z03
P009,121,Div4,2023-08-31,Z01
P003,162,Div2,2023-08-31,Z02
P006,197,Div4,2023-08-31,Z03
P005,132,Div1,2023-08-31,Z02
P005,198,Div2,2023-08-31,Z04
P009,120,Div3,2023-09-01,Z01
P009,206,Div3,2023-09-01,Z02
P001,164,Div3,2023-09-01,Z02
P007,217,Div4,2023-09-01,Z05
P002,168,Div4,2023-09-01,Z03
P010,120,Div2,2023-09-01,Z01
P007,183,Div4,2023-09-01,Z03
P007,214,Div3,2023-09-01,Z01
P006,211,Div4,2023-09-01,Z04
P009,218,Div3,2023-09-01,Z05
P005,152,Div4,2023-09-01,Z02
P006,126,Div1,2023-09-02,Z02
P004,160,Div2,2023-09-02,Z02
P009,216,Div2,2023-09-02,Z02
P010,186,Div4,2023-09-02,Z02
P008,113,Div1,2023-09-02,Z05
P001,135,Div3,2023-09-02,Z05
P010,150,Div2,2023-09-02,Z05
P010,159,Div2,2023-09-02,Z04
P006,218,Div3,2023-09-02,Z04
P002,113,Div1,2023-09-02,Z01
P003,196,Div2,2023-09-02,Z01
P003,211,Div2,2023-09-02,Z04
P001,134,Div4,2023-09-03,Z05
P007,209,Div4,2023-09-03,Z05
P009,162,Div3,2023-09-03,Z04
P003,190,Div4,2023-09-03,Z03
P009,169,Div2,2023-09-03,Z03
P008,113,Div2,2023-09-03,Z05
P006,171,Div3,2023-09-03,Z05
P007,221,Div1,2023-09-03,Z01
P002,196,Div4,2023-09-03,Z02
P006,206,Div4,2023-09-03,Z04
P003,211,Div3,2023-09-03,Z04
P007,125,Div3,2023-09-03,Z04
P002,158,Div2,2023-09-03,Z04
P006,191,Div1,2023-09-03,Z03
P010,119,Div3,2023-09-04,Z01
P005,210,Div3,2023-09-04,Z01
P004,149,Div2,2023-09-04,Z01
P004,181,Div3,2023-09-04,Z02
P004,129,Div2,2023-09-04,Z03
P008,134,Div1,2023-09-04,Z05
P009,219,Div4,2023-09-04,Z05
P003,211,Div2,2023-09-04,Z04
P004,145,Div3,2023-09-04,Z05
P006,211,Div4,2023-09-04,Z01
P007,222,Div4,2023-09-04,Z05
P010,150,Div4,2023-09-04,Z04
P005,118,Div4,2023-09-04,Z02
P006,213,Div3,2023-09-04,Z04
P001,166,Div3,2023-09-04,Z02
P009,217,Div4,2023-09-04,Z02
P006,147,Div1,2023-09-05,Z02
P003,195,Div1,2023-09-05,Z05
P009,216,Div2,2023-09-05,Z02
P006,208,Div1,2023-09-05,Z01
P002,187,Div1,2023-09-05,Z03
P004,135,Div2,2023-09-05,Z05
P008,137,Div2,2023-09-05,Z04
P006,196,Div2,2023-09-05,Z04
P010,147,Div1,2023-09-05,Z03
P009,157,Div3,2023-09-05,Z04
P001,129,Div3,2023-09-05,Z05
P004,155,Div2,2023-09-05,Z02
P007,111,Div2,2023-09-05,Z04
P007,227,Div1,2023-09-05,Z05
P001,168,Div1,2023-09-05,Z03
P009,214,Div1,2023-09-05,Z05
P001,206,Div1,2023-09-05,Z01
P005,200,Div1,2023-09-05,Z04
P008,232,Div1,2023-09-05,Z01
P002,173,Div1,2023-09-05,Z05
P010,110,Div1,2023-09-05,Z01
P007,185,Div3,2023-09-06,Z03
P003,183,Div4,2023-09-06,Z05
P009,202,Div3,2023-09-06,Z05
P008,254,Div2,2023-09-06,Z01
P010,181,Div4,2023-09-06,Z02
P003,202,Div2,2023-09-06,Z04
P009,168,Div2,2023-09-06,Z03
P001,145,Div3,2023-09-06,Z04
P005,181,Div4,2023-09-07,Z03
P010,126,Div4,2023-09-07,Z03
P002,195,Div1,2023-09-07,Z04
P008,176,Div2,2023-09-07,Z02
P008,232,Div3,2023-09-07,Z01
P006,196,Div1,2023-09-07,Z03
P003,190,Div2,2023-09-07,Z05
P002,124,Div3,2023-09-07,Z01
P002,191,Div1,2023-09-07,Z02
P003,192,Div3,2023-09-07,Z03
P001,156,Div2,2023-09-08,Z03
P009,207,Div4,2023-09-08,Z05
P009,137,Div3,2023-09-08,Z01
P009,228,Div4,2023-09-08,Z02
P004,169,Div3,2023-09-08,Z01
P006,195,Div2,2023-09-08,Z01
P004,199,Div3,2023-09-08,Z04
P003,169,Div4,2023-09-08,Z02
P005,206,Div1,2023-09-08,Z04
P006,171,Div4,2023-09-08,Z02
P010,174,Div2,2023-09-08,Z04
P008,165,Div3,2023-09-08,Z03
P002,187,Div2,2023-09-08,Z03
P005,227,Div2,2023-09-08,Z01
P007,112,Div4,2023-09-08,Z04
P001,156,Div1,2023-09-08,Z05
P009,238,Div1,2023-09-09,Z05
P010,172,Div3,2023-09-09,Z05
P006,215,Div3,2023-09-09,Z01
P008,195,Div3,2023-09-09,Z02
P001,142,Div1,2023-09-09,Z04
P010,132,Div2,2023-09-09,Z01
P009,164,Div4,2023-09-09,Z04
P007,229,Div3,2023-09-09,Z05
P009,128,Div2,2023-09-09,Z01
P007,232,Div1,2023-09-09,Z01
P010,182,Div2,2023-09-09,Z04
P001,203,Div3,2023-09-09,Z01
P003,193,Div2,2023-09-09,Z05
P001,137,Div4,2023-09-09,Z05
P005,225,Div1,2023-09-09,Z01
P008,221,Div2,2023-09-09,Z01
P005,137,Div4,2023-09-09,Z02
P002,186,Div4,2023-09-10,Z03
P004,172,Div1,2023-09-10,Z01
P008,159,Div4,2023-09-10,Z03
P001,151,Div4,2023-09-10,Z05
P006,233,Div3,2023-09-10,Z01
P005,202,Div1,2023-09-10,Z04
P006,146,Div2,2023-09-10,Z02
P009,205,Div4,2023-09-10,Z02
P001,176,Div2,2023-09-10,Z02
P003,218,Div4,2023-09-10,Z01
P005,154,Div3,2023-09-10,Z02
P004,199,Div4,2023-09-10,Z04
P007,236,Div2,2023-09-10,Z05
P001,158,Div1,2023-09-10,Z04
P010,184,Div3,2023-09-10,Z02
P005,168,Div1,2023-09-11,Z02
P002,134,Div1,2023-09-11,Z01
P006,196,Div4,2023-09-11,Z03
P009,179,Div3,2023-09-11,Z03
P007,137,Div1,2023-09-11,Z02
P010,120,Div3,2023-09-11,Z03
P008,144,Div3,2023-09-11,Z04
P001,146,Div4,2023-09-11,Z05
P007,188,Div1,2023-09-11,Z03
P010,145,Div4,2023-09-11,Z05
P008,186,Div4,2023-09-11,Z03
P010,183,Div2,2023-09-11,Z04
P003,208,Div3,2023-09-11,Z01
P003,205,Div1,2023-09-11,Z05
P007,122,Div4,2023-09-12,Z04
P005,239,Div3,2023-09-12,Z01
P007,235,Div1,2023-09-12,Z01
P009,168,Div4,2023-09-12,Z04
P001,139,Div3,2023-09-12,Z05
P001,243,Div3,2023-09-12,Z01
P006,227,Div1,2023-09-12,Z04
P005,211,Div2,2023-09-12,Z03
P004,116,Div2,2023-09-12,Z03
P004,177,Div4,2023-09-12,Z04
P001,148,Div2,2023-09-12,Z03
P002,193,Div3,2023-09-12,Z02
P003,194,Div3,2023-09-12,Z03
P005,154,Div3,2023-09-12,Z02
P003,212,Div2,2023-09-12,Z04
P003,182,Div3,2023-09-12,Z02
P006,184,Div3,2023-09-13,Z03
P008,148,Div2,2023-09-13,Z04
P005,190,Div1,2023-09-13,Z05
P006,138,Div2,2023-09-13,Z02
P007,218,Div2,2023-09-13,Z05
